,0
N#CN(N)c1ccccc1,9
C=C(C)C1OCCCO1,9
C#C/C=C/C=C/C#C,9
c1ccc2c(c1)CNCO2,9
Cc1cc(=O)oc(C)n1,9
Nc1ncccc1C(=O)O,9
C[C@H](O)CNNC(N)=O,9
C[C@H](C#N)NC(=O)CN,9
C[C@]1(C#N)CCCC1=O,9
N=C1CCCN1C1CC1,9
C[C@@H]1CCC(=O)CC1=O,9
Cc1nonc1CN,9
C[C@@H]1CCN[C@@H]1C(=O)O,9
Nn1ccc2ccccc21,9
C#C[C@H](O)C(=O)OCC,9
COC(=N)CC#N,9
CN1CC(O)=CC1=O,9
Cn1nccc1C(=O)O,9
C1=CCc2c[nH]cc2C1,9
C#C/C=C/CO,9
COc1cc(N)nc(N)n1,9
CC(C)C[C@H](N)O,9
COc1c(C)[nH]ccc1=O,9
Cc1ccc(C#N)c(O)c1,9
O=CCCC1CCCC1,9
C/C=C/[C@@H]1O[C@@H]1C,9
C[C@@H]1CCCC12OCCO2,9
C[C@]1(O)CNC(=O)C1,9
O=CN1CCC[C@@H]1O,9
O=NN1CCCCC1=O,9
Cc1occc1CO,9
CO[C@@H]1OCCCC1=O,9
CCO[C@@H]1OCCCC1=O,9
CC1=C[C@H](C)C[C@H](C#N)C1,9
COC(=O)[C@@H]1CC[C@@H]1C,9
Cc1ccc2occc2c1,9
NCC(=O)c1ccncc1,9
Cc1cc(O)ccc1C#N,9
COC1=CC(=O)C(C)(C)C1,9
N[C@@H]1CCNC(=O)C1,9
C[C@@H]1C=CC(C)(C)C1,9
c1ccc2c(c1)NCCO2,9
C#CCOC1CCCCC1,9
CCC1=C[C@H](C)OC1=O,9
CC[C@@H]1COC=N1,9
Nc1ccccc1C1CC1,9
CC(C)C[C@H](C#N)NO,9
CCn1cncn1,9
C=C1CC(C)(C)C[C@@H]2N[C@H]12,9
CN(N=O)C1CCCCC1,9
C=C=CCC(=C)C(C)=O,9
CC(C)/C=C/C(C)(C)O,9
O=C1OCCN1CO,9
CC(=O)C1CC(C)C1,9
COC1=NC(=O)CC(N)=N1,9
C=C/N=N/c1ccccc1,9
C[C@H](N)CC1C=CC=C1,9
C=CC[C@@H]1CC(=O)N1,9
CC(C)(O)NC(C)(C)O,9
C#CCCNC=O,9
C=C1CCCNC1=O,9
CN(C)N1CCOC1=O,9
CCC1(C(=O)O)CCCC1,9
C=C/C=C\c1ccncc1,9
O=C1C=C2CCC[C@@H]2CO1,9
C[C@H](C#N)N1CCCC1=O,9
C[C@@H]1C[C@H](N)[C@@H]1N,9
CN1CCN(C)C1=N,9
CCC(CC)NC,9
C=CCO[C@@H]1CO1,9
O=C1C=C2CCCC=C2N1,9
N#C[C@@H]1CCCCN1,9
CC1CCN(C(C)C)CC1,9
CC1(C)C=C[C@H](C=O)CC1,9
O=c1[nH]cccc1CO,9
CCOC(=O)C1OCCO1,9
N#CCc1ccccc1O,9
C=C[C@@H]1OC=CCCO1,9
ON/C=N/c1ccccc1,9
COC(=O)c1ncc[nH]1,9
C=C[C@H](C)[C@H](C)/C=C/C,9
C[C@H](OO)c1ccccc1,9
NC(=O)C1(N)CCCCC1,9
O=C(O)CC1=CC(=O)OC1,9
O=C[C@@H]1C=CCCC1,9
Cc1cc(=N)ncn1O,9
CCC(=O)OC(=O)C(C)C,9
Nc1ccc(C2CC2)cc1,9
C=CC(=C)C(=O)OC,9
N/C(O)=C\OC=C(O)O,9
C[C@@H]1CCCCOO1,9
C=Cc1nccn1C,9
COCC1CCC(=O)CC1,9
CCC(CC)C(=O)NC,9
CC(C)C[C@@H]1COC(=O)N1,9
CCOC(=O)C1C(C)=C1C,9
C=C[C@](C)(N)C(=O)O,9
CC(C)(O)[C@](C)(O)C(=O)O,9
CCC(=O)n1cncn1,9
CCOc1ccccn1,9
C[C@@H]1CCC(=O)CO1,9
C[C@]1(O)CC[C@@H]1N,9
C[C@@H]1CCC(=O)OC1,9
CC1=CN/C(=C/N=O)C=C1,9
Nc1ccccc1NO,9
O[C@@H]1C[C@@H]2C=CCC[C@@H]2O1,9
CNc1ncccc1C#N,9
NC1=NC[C@H](O)CN1,9
Cc1ccc2ccoc2c1,9
CC#C[C@H](C)C(=O)O,9
CN1C(=O)CC[C@@H]1C(=O)O,9
C1CNCOC1,9
CC(=O)NC1=NNC(=O)C1,9
COC(OC)/C(C)=N/O,9
CCC(CC)COC=O,9
C=C(C#N)CCO,9
CCn1cnnc1,9
CC(C)/C=C1\CCCC1=O,9
CC(=O)NC1CCNCC1,9
CCc1nc(=O)cc(C)[nH]1,9
C#Cc1ccccc1N,9
CC[C@H](N)[C@H](C)O,9
C=COC(=O)C(CC)CC,9
CC1=CC(C)(C)CC(=O)O1,9
Cc1c(CN)o[nH]c1=O,9
C=CNC=C,9
COC(=O)[C@H](C)C(=O)O,9
NCC(N)N,9
C[C@H](N)c1ccncc1,9
Cc1cnc(N)nc1NN,9
C[C@H](C(=O)O)C(C)(C)N,9
C=NCC,9
COc1cc[nH]c1,9
Cc1cc(O)c[nH]1,9
CC(C)[C@H](CN)C(=O)O,9
NC1=NN=NC1=C(N)N,9
CC(C)[C@@H]1CCC=CC1=O,9
COC(CCC#N)OC,9
Oc1ccc2c(c1)COC2,9
Cc1ccn(C)c(=N)c1,9
C1CNC2(C1)CCC2,9
CC1=NC(=O)[C@H](N)C(N)=N1,9
CON1C(=O)CCC1=O,9
CC[C@H](N=C=O)C(C)C,9
CCC1(C(=O)O)CCC1,9
N#CCN1CCC1,9
C/C=N/NCCC#N,9
O=C/C=C/[C@H](O)CO,9
ONCC1(O)CCCCC1,9
CNC(=O)[C@H]1CCC(=O)N1,9
CO[C@H](C)[C@H](O)C(=O)O,9
Cn1c(=O)ccn(N)c1=O,9
ON1CCCC1,9
O=C1NCCC/C1=N\O,9
C=C(C#N)CCC(=C)C#N,9
N#Cc1ccc(N)c(N)c1,9
C[C@H](O)c1cnc(N)[nH]1,9
C=C1CNN=C1C(=O)OC,9
COC(=O)c1[nH]ncc1C,9
C=COC(=O)[C@H](C)N,9
C[C@H](O)CC#CC(=O)O,9
Cc1[nH]ccc1C=O,9
C[C@@H]1C=CC=CCC1=O,9
CCC1(C(=O)O)CC1,9
CNc1[nH]cnc(=O)c1N,9
C[C@@H]1CO[C@](C)(C2CC2)O1,9
CCC(CC)(CO)C(=O)O,9
CCC1OCCCO1,9
Cc1cc(=O)n(C)cn1,9
CC(=O)N1C(=O)CC1(C)C,9
CNc1ncn(C)c(=O)n1,9
CC(=O)Oc1cccnc1,9
C#CC(C)(C)C(C)=O,9
COC(=O)C(C)(C)N=O,9
CC=C=C(C)C,9
CC[C@@H]1O[C@@H]1C,9
CN1C(=O)CC(N)=NC1=O,9
CCC(N)(CC)C(N)=O,9
NC1=NCNCN1,9
CN1C[C@H](O)C[C@@H]1C(=O)O,9
CN=C=Cc1ccccc1,9
OC/C=C/c1ccno1,9
O=c1c(O)cocc1CO,9
CC(C)[C@H](O)CN,9
Cc1ccnc(C)n1,9
O=C(CO)c1ccco1,9
COc1cc(C)nn1C,9
C=C(C)C#CCCC,9
CC1=CCc2nccnc21,9
OC[C@H]1OC=CC[C@@H]1O,9
Cc1cc(CO)n[nH]1,9
C#C[C@@H]1CCCC[C@@H]1O,9
CCC(CC)[C@H](C)C(C)C,9
CC(=O)OC1(C)CC1,9
C[C@@H]1CC(=O)C=CC1(C)C,9
CCOC(C)=C(C#N)C#N,9
N[C@H](CNO)C(=O)O,9
C=COC(=O)/C(C#N)=C/C,9
Cc1cncc(O)c1,9
CC[C@H](C#N)NO,9
CCc1c(N)on(C)c1=O,9
C[C@H](N)C1(O)CCCCC1,9
O=C1CN2CCC[C@@H]2CN1,9
CCc1c(N)[nH]oc1=O,9
CC(N)(C1CC1)C1CC1,9
C[C@@H]1CC[C@H](C(=O)O)N1,9
CC(C)OOC(C)C,9
C=Cc1cnccc1C,9
NCC(=O)n1ccnc1,9
NC1=NCC[C@H](O)N1,9
C/C=C/C1=NCCO1,9
CC(C)C1CC(N)C1,9
c1ccc2c(c1)CNOC2,9
CC(C)C1=C(O)CCC1=O,9
CN1CC=CC/C1=C\N=O,9
CC(C)[C@@H]1CCCC1=O,9
N#CC=C1CCCC1,9
CC/C(=C/C(=O)O)C(=O)O,9
COC(OC)[C@@H]1CCCO1,9
COC(=O)[C@@H]1CCC1=O,9
C/C=C/C(=O)NC(C)C,9
COC=C(C)C,9
CCC1(CC)C=NCCC1,9
C[C@H](O)[C@](C)(O)C(=O)O,9
O=C1N[C@@H]2CCCC[C@@H]2O1,9
CC[C@@H]1COC(=O)C1,9
C=C1COC(C(=C)C)OC1,9
CC1=CC(=O)C=CC1(C)C,9
NCCc1cc(=O)[nH]o1,9
CO[C@]12C=C[C@@H]1C=CC2,9
C[C@H](N)C(=O)NO,9
C=CC(=O)NCC(=O)OC,9
C#CCNc1ncccn1,9
CCO[C@]12C=C[C@@H]1C=CC2,9
C[C@H](N)C1(C)CC1,9
CCOc1ccc(C=O)o1,9
Cc1cnc2ccccn12,9
CC(=O)[C@@H]1COCCO1,9
COCc1ncc(CO)[nH]1,9
O[C@@H]1CCCCC12CC2,9
C1CNCC2(C1)OCCO2,9
CC1(CC=O)OCCO1,9
CC1=C[C@H](C)NC1=O,9
CC1=CC[C@@H]2CC(=O)[C@H]12,9
O=C[C@@H]1CCCC(=O)C1,9
C/C=C/C=N/N(C)C,9
Cc1nonc1CC(=O)O,9
CCc1n[nH]c(=O)[nH]c1=O,9
Cc1nccn1/C=C/C=O,9
CC1=CCC=C[C@@H]1C(=O)O,9
CN(C=O)NC=O,9
COc1cc(=O)cc[nH]1,9
OC(O)c1ccccc1,9
C[C@H](O)Cc1cnccn1,9
C[C@H](CO)NO,9
CC#CCCC(C)C,9
Cc1cc(=O)n(N)cn1,9
C=CC(C)(C)OO,9
CCC1=NO[C@H](C#N)C1,9
CC1=CCC(=O)C1,9
COC(=O)C(C)(C)CO,9
COC(=O)c1c[nH]cc1C,9
C[C@@H]1OC(=O)CN(C)[C@@H]1C,9
C#C[C@H](C)OC[C@@H]1CO1,9
C#CC1(OC)CCCCC1,9
CNC(=O)c1ccccn1,9
O[C@@H]1CC[C@@H]2C[C@@H]2C1,9
C[C@H](O)CNO,9
N=Nc1ccccc1NN,9
CC[C@H](C)C#N,9
CCOC(=O)OC(C)=O,9
C[C@@H]1CC=CCO1,9
O=Cc1cocc1CO,9
CCCc1cn[nH]n1,9
O=NN1CCCCO1,9
N#C[C@@H]1CCC[C@H](C=O)C1,9
C=Cc1cnn(C)c1,9
CN1C=C(C#N)C=CC1,9
C1=CC(C2=CCC=C2)=CC1,9
NNC(=O)[C@@H]1CCC12CC2,9
CN1CC(=O)NCC1=O,9
CCOC(=O)NC=O,9
C=CC[C@@H]1O[C@@H]1C,9
C[C@@H]1OCC[C@H](O)[C@@H]1O,9
CCC(C)(C)C1C=CC=C1,9
COC[C@@H]1COC(=O)O1,9
CO/C=C/C1CCCCC1,9
C1=C[C@@H]2CC[C@H](C1)N2,9
CC(=O)C1CCC(O)CC1,9
COC(=O)[C@@H]1CCNO1,9
CC=C=C/C=C/C,9
COc1ncccc1C,9
NCC(=O)OCO,9
C[C@]12C=CC[C@@H]1CC2=O,9
C#CCc1cc(C=O)co1,9
CC1=C[C@@H]2C(=O)C[C@@H]2C1,9
NC(=O)NC(=O)C1CCC1,9
OCN(CO)CO,9
CC(C)OC(=O)[C@H](C)N,9
O=C1CC=CCCN1,9
Cc1cn(C#N)c(C)n1,9
C/C=C1/NC(=O)CNC1=O,9
CC(=O)N(N=O)C(C)C,9
C[C@@H]1CN(C)C(=O)O1,9
C#CCC(O)(CC)CC,9
COC(=O)[C@H](C#N)OC,9
CO/N=C/c1ccccc1,9
O=C1CCCC[C@@H]1OO,9
CON=C(C)C,9
C/C(C#N)=C/C(C)C,9
CC(=O)C[C@H](O)C(=O)O,9
OCC1(O)CCCCC1,9
C=CCN1CC(=O)NC1=O,9
Cc1cn(C(N)=O)nc1C,9
CC(C)COO,9
Cc1cc(C#N)ccc1O,9
Cc1c[nH]c2ncccc12,9
C[C@@H]1C[C@H](O)C[C@@H]1O,9
O=C1CCNCC1,9
C=CNC(C)=O,9
OCC[C@@H]1CO1,9
C=C(C)c1ccco1,9
CC(C)(N)C1CCCCC1,9
CNC(=O)C(C)(C)O,9
C=CC(=O)OC(C)(C)O,9
CC(C)C#CCO,9
Cn1cccc2ccnc1-2,9
Cc1ncoc1OC(C)C,9
Nc1ncnc(N)c1O,9
OC#CCCO,9
C[C@@H]1CCN2CC[C@@H]2C1,9
CC[C@@H]1OC(=O)C=C1N,9
Oc1cnccc1C(O)O,9
CN1CCC(NN)CC1,9
COC1(C)OCCCCO1,9
C=C(C=O)OC(C)=O,9
C=C[C@@H]1CC(=O)N1C,9
CNc1nccc(OC)n1,9
CCOC1CC1,9
CC(=O)[C@@H]1C(=O)NN=C1C,9
CC1(C)CNCC(C)(C)O1,9
N/C=C1/C=CC(=O)C=C1O,9
O=CCC1(O)CCCCC1,9
C=CC(=O)OCO,9
C=C(CO)C1CC1,9
C#CCC1(O)CCCCC1,9
O/N=C/Cc1ccco1,9
CC(C)C(=O)CC(=O)O,9
C[C@@H](O)[C@@H](O)C[C@@H](O)C=O,9
Cc1cnn2ccccc12,9
C#CCn1cccc1,9
CC(=O)OCC1OCCO1,9
CC(C)[C@H](C)C(N)=O,9
OCCn1cnnn1,9
C#C[C@@H]1CCCC(=O)C1,9
Nc1cccc2[nH]ccc12,9
CNC(=O)c1noc(C)n1,9
CC=C=C(C)C1CC1,9
c1c2c(nc3c1CC3)CC2,9
OC[C@H](O)c1cccnc1,9
C[C@H](O)C=C1CC1,9
NC(N)=NCO,9
Cc1nc(N)nc(=O)n1C,9
Cn1ccc(=O)c(O)c1,9
COC(=N)C(C)C,9
C=CN1C[C@H](C)OC1=O,9
C[C@]1(O)CCNC1=O,9
COC(=O)c1c[nH]c(C)c1,9
C=CCC(C#N)(CC)CC,9
C/C(N)=N/c1ccn[nH]1,9
CN[C@@H]1CCOC1=O,9
C/C=C1/CCC(=O)O1,9
CCOC1=NOC(C)(C)C1,9
CC1(N)CCC1,9
CNC(=O)/C=C(/C)O,9
CC(C)C(=O)n1cccc1,9
C=NCC(=O)OC,9
NC(=O)[C@@H]1CC=CCO1,9
C=CC(=O)OC[C@@H]1O[C@@H]1C,9
C[C@H](N)[C@@H]1CC1(C)C,9
C=CCC(C)(N)CC=C,9
C#C[C@@H]1C(C)=CC(=O)[C@@H]1C,9
C=C(CO)C(=O)OC,9
NC(=O)Cc1cncnc1,9
CC1=CCC(C)(C)C1,9
CCO[C@@H]1CCC(=O)N1,9
C[C@H](O)CCC#N,9
c1noc2c1CCCC2,9
CN(C)N=C(C#N)C#N,9
COC(=N)C1CCCCC1,9
CC1=CCOOC1,9
CNc1cc(C)nc(C)n1,9
C[C@H]1C=C[C@@H](C)N1,9
CCC(O)(CC)CO,9
CO[C@H](C=O)CC=O,9
C#Cc1cccc(O)c1O,9
CC(C)CC(=O)/C=N/O,9
CC(=O)n1nncc1C,9
Cc1ccncc1C=O,9
CCNC(=O)N1CC1,9
C#CCO[C@@H]1C=CC=CO1,9
Nc1ccc2c(c1)NCC2,9
c1c[nH]c([C@@H]2CCCN2)c1,9
NNC(=O)c1cc(=O)[nH][nH]1,9
CCc1ncoc1C,9
CCOC(=O)/C=C(/C)C#N,9
c1n[nH]c2c1CCNC2,9
C=C=C(CCCC)C(=O)O,9
CC(=O)C#CCO,9
COC(OC)OC(C)=O,9
C[C@H](CC(=O)O)ON=O,9
Nc1cncnc1NO,9
CC(C)=C1N=CC(=O)O1,9
CC(C)COC(=O)NO,9
N[C@@H](C=O)[C@@H](O)[C@@H](O)CO,9
CC(C)CN=C(N)N,9
COC(=O)[C@@H]1OCO[C@H]1C,9
OC[C@@H]1C[C@H](O)CNN1,8
Cc1[nH]c(O)c(C)c1C,8
CC[C@@H]1C(=O)CC(=O)C1=O,8
c1coc(C[C@@H]2CO2)c1,8
N#CC[C@@H]1CCCO1,8
CC(C)Nc1cccnc1,8
CC(=O)N(C)CCCCN,8
CC(=O)OCOCCCO,8
COc1coc(C=O)c1,8
COc1cocc1C=O,8
Nn1cc2ccccc2n1,8
Nc1ccc2occc2c1,8
OC[C@H]1NNCC[C@@H]1O,8
COC(=O)c1c[nH][nH]c1=O,8
c1ccc2c(c1)COC2,8
COCC/C=C/CN(C)C,8
C/N=c1\n(C)ccn1N,8
C[C@@H]1CN(N)C1=O,8
C/N=C/N(C)C,8
CC(C)OC(=N)N,8
NCc1cccnn1,8
Nc1ccc(C=O)cc1,8
CC(=O)c1ccc(C=O)o1,8
CC(C)C1OCC(O)CO1,8
C=CC(=O)/N=C(\N)NC#N,8
CCC[C@H](C)N=C=O,8
O=c1ccc2c(o1)CCC2,8
C=CCOCCCCCO,8
c1cc2c(cn1)CNC2,8
O=C1CCNCN1,8
NCc1ncn[nH]1,8
C#CC(=O)C[C@H](O)C=C,8
N=C(N)c1ccncc1,8
CC(=O)[C@@H]1COC(=O)C1,8
CC(C)n1cccc1,8
O/C=C/C=C(/O)C(O)O,8
C=CCCC1(CO)CCC1,8
Nn1ncc2ccccc21,8
CN(N)C1CCOCC1,8
CC1(C)CCOC(=O)C1,8
CCO/C=C/C(=O)O,8
C/N=N/C1(O)CCCCC1,8
NNC(=O)c1cnccn1,8
C[C@H]1CCO[C@@H](C(=O)O)O1,8
Cc1nccc2cc[nH]c12,8
N[C@@H]1CCCC1=O,8
C[C@H]1CCN[C@@H](C(=O)O)O1,8
C=CC(=O)c1ccccc1,8
CC1=CCC(C(C)C)=C1,8
CC1=CC=CN2ONC=C12,8
COc1ccoc1C=O,8
C=Nc1cccc(C)c1,8
C[C@@H]1CC(C(=O)O)=NO1,8
CCC1(C=O)CCC1,8
C=C1COC(=C)CO1,8
CC1=NN(C)CO[C@@H]1O,8
COn1cccc1C#N,8
CNC(=O)c1ccn[nH]1,8
C#C[C@H](C)CO,8
C=C(C)C(=O)O[C@@H]1CN1,8
C[C@H](O)C(C)(C)C=O,8
N#CC[C@@H]1CCCC1=O,8
CC(=O)/C=C/[C@H](O)C=O,8
O=CCCC1CC1,8
c1c2c(cc3c1C3)CC2,8
CC(=O)/C=C/NC(C)C,8
C[C@H](O)C(C)(C)C(=O)O,8
C=C(C)[C@@H]1CC(=O)O1,8
C1=CCC2(CC1)OCCO2,8
COC1=C(C)C(=O)OC1=O,8
CC(C)C1(C)OCCO1,8
C[C@H]1C[C@@H](N)[C@H](O)C(=O)O1,8
CNc1cc(C)ccn1,8
O=C1C=CCCC=CC1=O,8
C#CC(=O)OCC=C,8
CC(C)/N=C/N(C)C,8
C=C1CC[C@@H]1C(=O)O,8
C=C/C=C1/C=CC1,8
C1=C[C@@H]2CC[C@@H]2C1,8
CN1CNC(=O)C12CNC2,8
C=CC(=C)C(C)C,8
CC1(O)CCC(O)CC1,8
CNc1cc(O)ccc1O,8
C[C@@H]1C[C@H](O)[C@H](O)[C@H](O)O1,8
C/C=C(/C=O)CO,8
COC(=O)CC(=O)C1CC1,8
OCOCO,8
C/C=C(\C=O)OCC,8
CC(C)[C@@H]1NC(=O)[C@H](C)N1,8
COC1=C(C)C(=O)O[C@@H]1O,8
CCn1ncnc1N,8
CN1C=C[C@H](O)[C@H](O)C1=O,8
CC1=C(C)[C@H](C)OC1=O,8
CO/C=C1/C=CCC1,8
O=C1CC[C@@H]2C=CC[C@@H]1O2,8
C[C@@H]1NC(=O)CN(O)C1=O,8
C[C@@H]1CN1N,8
C#CC(=O)N(C)OC,8
Cc1cccc(O)c(=O)c1,8
Cn1cnc(C=O)c1C=O,8
CCn1cc(C#N)c(N)n1,8
CN1C(=O)CC[C@@H]1C#N,8
CNC(=O)C1CCCC1,8
COC(=O)N(C)C(N)=O,8
CCC(=O)N1CCOC1=O,8
N#Cc1ccncc1CO,8
CC(C)N1C(=O)CCC1=O,8
COC(=N)CNC(N)=O,8
CNc1ccc(C)cn1,8
CC#C[C@@H]1COC(C)(C)O1,8
COC(=O)[C@H](C)O,8
CCc1c[nH]ccc1=O,8
CCn1cc[nH]c(=O)c1=O,8
O=C1CC[C@@H]2CC[C@H]12,8
CC1=CCCOC1(C)C,8
Cc1ncc(C(=O)O)[nH]1,8
C=CCCN=C=O,8
CC(=O)[C@@H]1CC1(C)C,8
C=Cc1ccc(C=C)nc1,8
CC#C/C=C/C=C/[C@H](C)O,8
C#CC(=O)CC(C)=O,8
CC(C)/C=C/CC#N,8
O=C1OCC[C@@H]2CCC[C@H]12,8
C[C@@H]1CCOC(C)(C)C1,8
CC1=NC(=O)CN1C,8
CNC1=CC(=O)N(C)C1=O,8
C=Cn1ccnc1CO,8
C[C@@H]1C(=O)C=C[C@H]1C,8
C=CC(=O)OC(CC)CC,8
CN1CC1(C(N)=O)C(N)=O,8
CC(C)c1ncnn1C,8
CCNC1=NN1C(=O)OC,8
NC(=O)[C@@H]1CCC(=O)N1,8
C[C@@H]1CC(O)=CC(=O)O1,8
COC(=O)C1=CCCN1,8
OCC1(CO)CCCO1,8
CC(=O)C(C)C,8
CC[C@H](O)C(=O)O,8
CC(=O)CN(C=O)C=O,8
COc1c[nH]ccc1=O,8
CC1=NC=C/C(=C/N=O)N1,8
CC1(C)CCCC1=O,8
COCn1nnc(N)n1,8
C=CC(=O)OOCC,8
C=C1C[C@@H]1CC(=O)C(=O)O,8
CCOC(=O)O,8
CC(C)[C@@H]1CN=C(N)C1,8
CCc1cnccn1,8
O=C/C=C/c1ccccn1,8
Cc1cc(CN)ccn1,8
O=C1C=C2CCCC=C2O1,8
C1CN=C(C2CC2)C1,8
c1ccc2c(c1)OCCO2,8
CN1CCC/C1=N\C#N,8
CC[C@H](O)c1cc1=O,8
Cc1ccnc(CN)c1,8
C=CN(C)CN=O,8
CC(=O)[C@H](O)[C@H](N)C(=O)O,8
CN[C@H](C#N)C(C)C,8
O=C1C[C@@H]2CCC[C@@H]2O1,8
NC1(CO)COCOC1,8
CC(=O)/C(=N\N)C(N)=O,8
CCOC#CC(=O)OC,8
CCOC(=O)NC(C)(C)C,8
Cc1cc2nc(N)nn2[nH]1,8
CC(C)OC(=O)C(N)=O,8
O[C@@H]1CCCC1(O)O,8
CC1(C)C[C@@H]2CCC(=O)[C@@H]21,8
CC1=CC=N/C(=C/N=O)N1,8
OC[C@@H]1OC[C@H](O)[C@@H]1O,8
O=C1CCC[C@@H]2C[C@H]12,8
Cc1[nH]c(CO)nc1CO,8
N#CC[C@H](O)CN,8
N#CN1CCCC1,8
C1=Nc2cn[nH]c2CNC1,8
COC(=O)C1=C[C@H](C)C1,8
OC[C@@H]1CCCO[C@@H]1O,8
C=C1C[C@@H]1CCO,8
OCCN(O)CCO,8
C[C@H](O)[C@H]1CCOC1=O,8
COC(=O)CNC1COC1,8
CC(C)C(C)(C)OO,8
CC(C)C(C)(O)C(C)C,8
COC(CN)CN,8
C[C@H](C(=O)O)N(C)N,8
OCC1(O)CCNCC1,8
C=COC(=O)[C@H](C)O,8
C[C@@H]1CC(=O)O[C@@H]1C,8
C[C@H](O)C#CCO,8
N#CCCNC1CC1,8
N[C@@H]1COCCO1,8
CC1(C)CCC(C)(C)C1=O,8
O=C1CNCCN1,8
C/C(=C/C(=O)O)C1CC1,8
CC(=O)/C=C/O,8
CCCC(CO)CCC,8
CO[C@@H]1OC(=O)CC1(C)C,8
CC1(C)OC[C@](C)(O)OO1,8
CC(=O)[C@]1(C)NCCO1,8
CCOC(=O)C1C=C1,8
CC(=O)CN=O,8
CC(C)C(=O)C(C)C,8
Cc1cn(N)cn1,8
CCOC(C)(O)OCC,8
C[C@H](N)C1CCC1,8
O=C1OC[C@@H]2CCC[C@H]12,8
CC(C)/N=C(\N)NC#N,8
CCn1ccc(C#N)c1N,8
Cc1ncoc1CO,8
C=Cc1ccc(C=O)o1,8
CONC(=O)C1CC1,8
C[C@@H]1C[C@]1(C)O,8
CC(C)OCO,8
O=C1C(O)=C(O)C(O)=C1O,8
CO[C@H](C)O,8
C=CCNCCCN(C)C,8
CC(=O)CC(C#N)C#N,8
N#CC1=CCNCC1,8
C[C@@H]1O[C@]1(C)C(=O)O,8
O[C@@H]1CCC[C@H](O)O1,8
CC(=O)C(=O)c1ccco1,8
CC(C)[C@](C)(O)C=O,8
COn1ccnc1,8
C=Cn1ccn(C=C)c1=O,8
ON/C=C1/C=CN=C1,8
CC(=O)OO[C@H](C)O,8
C[C@@H]1C=CC[C@@H]2CC=C[C@H]12,8
N/C(N=O)=C1/C=CN=CN1,8
CCOC(=O)[C@H](N)C=O,8
C=C(C#CC)CO,8
O=C(O)CCC1CC1,8
CC1(C)C[C@H](C#N)CCO1,8
CCc1cnc(=O)[nH]c1N,8
COC(=O)[C@H](N)C(C)C,8
CC(C)C(=O)[C@H](C)O,8
Cc1nonc1C(=O)NN,8
CC(=O)CCCOC(C)C,8
CC(C)C[C@H](O)C=O,8
NC(=O)c1nccnc1N,8
ON/C=C1/C=CC=N1,8
C=CC[C@H](C#N)C=C,8
CCC#C[C@H](O)C(C)=O,8
CO[C@H]1COC[C@H]1C(=O)O,8
C=C1C(=O)O[C@@H]2CCC[C@H]12,8
O=C1CCNC(=O)CN1,8
OC[C@@H]1CC[C@H](O)CO1,8
COC(=O)C1(N)[C@H](C)[C@H]1C,8
CC(=O)O[C@H](C)OC=O,8
C/C=C/CCCC(C)(C)O,8
CC1(C)CCC(=O)CC1=O,8
C[C@H](O)C[C@@H]1CO1,8
CO/N=C/c1cccnc1,8
CC1(C)C[C@@H]2C(=O)CC[C@@H]21,8
CN1N=C(C(N)=O)CC1=O,8
C[C@H](C#N)CCC#N,8
OOCc1cccnc1,8
C1=CC2=CCC=C2C1,8
C=C/C=C/C(C)(C)O,8
CC[C@@H]1[C@@H]2C(=O)OC[C@H]12,8
C/C=C/C1OCCO1,8
COC1CCN(C=O)CC1,8
NC(=O)c1ccc[nH]1,8
C=CC(=O)NC(C)=O,8
C[C@@H]1O[C@@H]1c1ccccc1,8
C/C=C/C1CCCC1,8
C=C(C)C(O)(CO)CO,8
CC1=NC(=O)[C@H](N)C=C1,8
CC1=NC(C)=N[C@H](O)C1,8
C=CC=C(C1CC1)C1CC1,8
N#CC1=C(C#N)CCCC1,8
N#CCCC(=O)O,8
CC(C)N1CCC(=O)O1,8
O=c1cccc(O)c(O)c1,8
CO/N=C/c1ccncc1,8
C[C@]1(CO)COC=N1,8
C1CCC23CC2(C1)C3,8
C=C=C(C)CC,8
N[C@@H]1CCOC1,8
CO/C=C(\C#N)C(C)=O,8
COC(=O)[C@H](C)C(N)=O,8
N[C@@H]1C[C@@H]1CO,8
C=C1CCCC(=O)O1,8
CC(=O)[C@H](O)C(C)C,8
C#CCNC1CC1,8
C1=COC=CCC1,8
CCNc1cnoc1C,8
COC(=O)C1=NOCC1,8
CC(C)(C)C#CC(C)(C)O,8
C=Cc1c(C)noc1C,8
C#CC[C@H](O)C=C,8
CC(C)(O)C1CCC1,8
C#C/C(C)=C/C,8
O=C(O)[C@@H]1CCNC1,8
CC(=O)[C@@H]1CCOC1=O,8
CC(C)[C@H](O)CO,8
C=C=C(C)C(C)=O,8
C#Cc1cncc(N)c1,8
C=C(C(=O)O)C(=O)O,8
c1ccc2c(c1)COOC2,8
COC(=O)[C@H]1O[C@@H]1CO,8
CCC(/C=N/N(C)C)CC,8
CC1(C)CC(C)(C)N1C=O,8
N#Cc1cc(N)ccc1O,8
C=c1ccccc1=CC,8
C/C=C/C=C/C#N,8
C#C[C@H](O)C(=C)C,8
OC[C@H](O)C1CCCCC1,8
Cc1ccnn1C(N)=O,8
NC[C@H](N)C(=O)O,8
CCC[C@H](O)C1CC1,8
C=C1OCCCO1,8
